Customer_Id,Category_Name,value
6412,person_age,33
6413,person_income,68400
6413,loan_grade,B
6413,loan_amnt,15000
6413,person_age,31
6414,person_age,25
6414,loan_amnt,5875
6414,person_income,66000
6414,loan_grade,C
6415,person_age,23
6415,loan_amnt,4200
6415,person_income,78000
6415,loan_grade,C
6416,person_age,22
6416,person_income,36000
6416,loan_grade,A
6416,loan_amnt,4500
6417,loan_grade,A
6417,loan_amnt,5000
6417,person_income,75000
6417,person_age,22
6418,loan_amnt,6000
6418,person_income,40500
6418,loan_grade,C
6418,person_age,32
6419,loan_grade,A
6419,person_age,23
6419,loan_amnt,4000
6419,person_income,62000
6420,person_age,25
6420,loan_grade,D
6420,loan_amnt,9600
6420,person_income,63000
6421,loan_amnt,5750
6421,person_income,95800
6421,person_age,31
6421,loan_grade,B
6422,loan_amnt,3600
6422,person_age,25
6422,person_income,60900
6422,loan_grade,A
6423,person_income,75000
6423,loan_amnt,3500
6423,person_age,27
6423,loan_grade,A
6424,loan_amnt,11225
6424,loan_grade,B
6424,person_age,29
6424,person_income,53590
6425,person_income,110000
6425,person_age,24
6425,loan_grade,C
6425,loan_amnt,5600
6426,person_age,36
6426,loan_grade,C
6426,person_income,81000
6426,loan_amnt,6000
6427,person_age,22
6427,loan_amnt,14000
6427,person_income,78700
6427,loan_grade,C
6428,loan_amnt,1000
6428,loan_grade,C
6428,person_age,25
6428,person_income,30035
6429,person_age,25
6429,loan_amnt,3000
6429,person_income,43200
6429,loan_grade,C
6430,loan_amnt,6400
6430,loan_grade,D
6430,person_age,44
6430,person_income,58000
6431,person_income,120000
6431,loan_grade,A
6431,loan_amnt,16000
6431,person_age,24
6432,loan_grade,C
6432,loan_amnt,4200
6432,person_age,24
6432,person_income,42000
6433,person_income,42500
6433,loan_grade,C
6433,person_age,24
6433,loan_amnt,10000
6434,loan_amnt,12475
6434,person_age,23
6434,person_income,88000
6434,loan_grade,A
6435,loan_grade,F
6435,person_age,25
6435,person_income,72000
6435,loan_amnt,18000
6436,person_income,75000
6436,person_age,32
6436,loan_grade,B
6436,loan_amnt,10000
6437,person_income,35000
6437,loan_grade,A
6437,person_age,22
6437,loan_amnt,3250
6438,person_income,42000
6438,loan_grade,A
6438,person_age,32
6438,loan_amnt,5800
6439,loan_grade,A
6439,person_income,45600
6439,person_age,29
6439,loan_amnt,2000
6440,person_income,54000
6440,loan_grade,A
6440,person_age,22
6440,loan_amnt,12000
6441,person_age,38
6441,person_income,37200
6441,loan_grade,B
6441,loan_amnt,5000
6442,person_age,29
6442,person_income,27996
6442,loan_grade,A
6442,loan_amnt,4000
6443,person_income,25200
6443,loan_amnt,4000
6443,loan_grade,A
6443,person_age,21
6444,person_income,72000
6444,loan_grade,E
6444,person_age,24
6444,loan_amnt,5000
6445,person_income,29500
6445,loan_amnt,1250
6445,loan_grade,B
6445,person_age,36
6446,person_income,37000
6446,loan_grade,A
6446,person_age,22
6446,loan_amnt,15000
6447,loan_amnt,15000
6447,loan_grade,A
6447,person_age,24
6447,person_income,75000
6448,person_age,23
6448,loan_amnt,2000
6448,person_income,29004
6448,loan_grade,C
6449,person_income,130000
6449,person_age,26
6449,loan_grade,D
6449,loan_amnt,6500
6450,person_income,37344
6450,person_age,23
6450,loan_grade,C
6450,loan_amnt,3200
6451,person_age,23
6451,loan_grade,B
6451,person_income,40900
6451,loan_amnt,12200
6452,loan_grade,C
6452,person_income,21000
6452,loan_amnt,2000
6452,person_age,22
6453,person_age,23
6453,loan_amnt,2500
6453,loan_grade,B
6453,person_income,67000
6454,person_age,24
6454,loan_amnt,17600
6454,person_income,70000
6454,loan_grade,B
6455,person_age,34
6455,person_income,65000
6455,loan_amnt,10000
6455,loan_grade,B
6456,person_age,25
6456,loan_amnt,6500
6456,person_income,42000
6456,loan_grade,C
6457,loan_grade,B
6457,person_income,68004
6457,person_age,27
6457,loan_amnt,6000
6458,loan_amnt,3000
6458,loan_grade,A
6458,person_age,26
6458,person_income,175000
6459,person_income,38000
6459,loan_amnt,12775
6459,loan_grade,B
6459,person_age,34
6460,person_age,24
6460,person_income,52000
6460,loan_grade,A
6460,loan_amnt,3500
6461,person_income,60000
6461,person_age,25
6461,loan_grade,C
6461,loan_amnt,3000
6462,loan_grade,A
6462,person_age,32
6462,loan_amnt,4200
6462,person_income,52000
6463,person_age,21
6463,loan_amnt,10000
6463,person_income,62316
6463,loan_grade,A
6464,person_age,23
6464,loan_amnt,35000
6464,person_income,160000
6464,loan_grade,C
6465,loan_amnt,12000
6465,person_income,140000
6465,person_age,28
6465,loan_grade,A
6466,person_age,25
6466,loan_amnt,3000
6466,loan_grade,D
6466,person_income,60000
6467,loan_amnt,10000
6467,person_age,22
6467,loan_grade,D
6467,person_income,33996
6468,person_income,40000
6468,loan_grade,A
6468,person_age,30
6468,loan_amnt,3000
6469,loan_amnt,8000
6469,person_income,83135
6469,loan_grade,C
6469,person_age,28
6470,person_age,26
6470,person_income,35000
6470,loan_amnt,4175
6470,loan_grade,A
6471,person_income,21600
6471,loan_grade,A
6471,loan_amnt,1200
6471,person_age,22
6472,person_income,87000
6472,person_age,23
6472,loan_grade,A
6472,loan_amnt,3500
6473,loan_grade,C
6473,person_age,24
6473,person_income,24000
6473,loan_amnt,3000
6474,loan_amnt,7000
6474,person_age,21
6474,person_income,25000
6474,loan_grade,B
6475,person_age,53
6475,person_income,304800
6475,loan_grade,B
6475,loan_amnt,5000
6476,loan_grade,B
6476,person_income,130000
6476,loan_amnt,12000
6476,person_age,35
6477,loan_grade,A
6477,person_income,40000
6477,person_age,26
6477,loan_amnt,12000
6478,loan_grade,C
6478,person_income,120000
6478,loan_amnt,10000
6478,person_age,23
6479,person_age,28
6479,loan_amnt,7400
6479,loan_grade,A
6479,person_income,140000
6480,person_income,125004
6480,loan_grade,A
6480,loan_amnt,30000
6480,person_age,22
6481,loan_grade,B
6481,person_age,28
6481,person_income,176000
6481,loan_amnt,25000
6482,loan_grade,A
6482,person_age,28
6482,loan_amnt,12000
6482,person_income,62496
6483,person_age,24
6483,loan_grade,C
6483,person_income,44000
6483,loan_amnt,6000
6484,person_income,42000
6484,person_age,24
6484,loan_grade,C
6484,loan_amnt,10600
6485,person_income,36000
6485,person_age,27
6485,loan_grade,A
6485,loan_amnt,4800
6486,person_income,120000
6486,person_age,23
6486,loan_grade,A
6486,loan_amnt,35000
6487,person_income,54000
6487,person_age,23
6487,loan_amnt,2700
6487,loan_grade,B
6488,loan_amnt,25000
6488,person_age,22
6488,loan_grade,D
6488,person_income,98000
6489,loan_amnt,6000
6489,person_age,26
6489,person_income,45000
6489,loan_grade,C
6490,loan_amnt,5600
6490,person_age,40
6490,loan_grade,B
6490,person_income,38004
6491,person_age,23
6491,person_income,61000
6491,loan_amnt,2500
6491,loan_grade,A
6492,loan_grade,B
6492,person_age,23
6492,loan_amnt,5000
6492,person_income,47184
6493,person_age,21
6493,loan_amnt,5000
6493,loan_grade,B
6493,person_income,20000
6494,person_age,24
6494,person_income,51000
6494,loan_amnt,15000
6494,loan_grade,B
6495,person_income,78000
6495,loan_amnt,6250
6495,person_age,38
6495,loan_grade,A
6496,person_income,40000
6496,loan_grade,B
6496,loan_amnt,8000
6496,person_age,23
6497,loan_grade,A
6497,loan_amnt,6575
6497,person_age,24
6497,person_income,86000
6498,loan_amnt,10000
6498,person_age,21
6498,person_income,35000
6498,loan_grade,A
6499,loan_amnt,18000
6499,loan_grade,A
6499,person_income,240000
6499,person_age,30
6500,loan_amnt,12000
6500,person_income,50000
6500,person_age,27
6500,loan_grade,B
6501,loan_grade,B
6501,person_income,116000
6501,loan_amnt,25000
6501,person_age,28
6502,person_income,70000
6502,loan_amnt,14400
6502,person_age,24
6502,loan_grade,C
6503,person_income,71000
6503,loan_grade,A
6503,loan_amnt,10000
6503,person_age,22
6504,person_income,63000
6504,person_age,23
6504,loan_amnt,18000
6504,loan_grade,C
6505,person_age,28
6505,loan_amnt,6000
6505,loan_grade,A
6505,person_income,50000
6506,person_income,130000
6506,loan_grade,B
6506,person_age,30
6506,loan_amnt,27000
6507,loan_grade,B
6507,person_income,12000
6507,loan_amnt,1500
6507,person_age,33
6508,person_income,65000
6508,loan_amnt,2000
6508,person_age,25
6508,loan_grade,A
6509,loan_grade,B
6509,person_age,27
6509,loan_amnt,10000
6509,person_income,72000
6510,loan_amnt,11600
6510,person_age,26
6510,loan_grade,B
6510,person_income,58000
6511,person_income,57000
6511,loan_grade,A
6511,loan_amnt,9000
6511,person_age,23
6512,person_age,34
6512,person_income,120000
6512,loan_grade,B
6512,loan_amnt,4200
6513,person_income,90000
6513,loan_amnt,5000
6513,loan_grade,A
6513,person_age,24
6514,person_income,85000
6514,loan_amnt,5000
6514,loan_grade,C
6514,person_age,23
6515,person_income,36000
6515,loan_amnt,3000
6515,person_age,27
6515,loan_grade,A
6516,person_income,60000
6516,loan_amnt,8500
6516,person_age,29
6516,loan_grade,A
6517,loan_grade,D
6517,loan_amnt,5600
6517,person_age,24
6517,person_income,32500
6518,loan_amnt,5000
6518,loan_grade,B
6518,person_age,29
6518,person_income,47000
6519,loan_grade,C
6519,loan_amnt,20000
6519,person_income,150000
6519,person_age,25
6520,person_income,56000
6520,person_age,24
6520,loan_amnt,12000
6520,loan_grade,C
6521,loan_grade,A
6521,person_income,1362000
6521,loan_amnt,6600
6521,person_age,47
6522,person_income,98000
6522,loan_amnt,12000
6522,person_age,24
6522,loan_grade,A
6523,person_age,22
6523,loan_amnt,10000
6523,person_income,65496
6523,loan_grade,B
6524,person_age,26
6524,person_income,56700
6524,loan_amnt,6000
6524,loan_grade,A
6525,person_age,24
6525,loan_amnt,7500
6525,loan_grade,A
6525,person_income,110000
6526,person_age,28
6526,person_income,39516
6526,loan_amnt,5000
6526,loan_grade,C
6527,loan_amnt,2400
6527,person_income,32995
6527,loan_grade,B
6527,person_age,22
6528,person_age,22
6528,person_income,70000
6528,loan_grade,A
6528,loan_amnt,3000
6529,person_income,68000
6529,loan_amnt,1600
6529,person_age,29
6529,loan_grade,B
6530,loan_amnt,6000
6530,person_age,22
6530,loan_grade,A
6530,person_income,38000
6531,person_age,25
6531,loan_grade,C
6531,person_income,55000
6531,loan_amnt,15000
6532,loan_amnt,7000
6532,person_income,67000
6532,loan_grade,A
6532,person_age,34
6533,loan_grade,B
6533,loan_amnt,8000
6533,person_age,22
6533,person_income,87000
6534,person_income,75000
6534,loan_grade,C
6534,loan_amnt,1000
6534,person_age,27
6535,person_age,22
6535,loan_amnt,7000
6535,loan_grade,C
6535,person_income,25000
6536,loan_amnt,4000
6536,person_income,28000
6536,person_age,26
6536,loan_grade,D
6537,loan_amnt,11000
6537,person_income,52000
6537,person_age,27
6537,loan_grade,C
6538,loan_grade,B
6538,loan_amnt,6475
6538,person_age,25
6538,person_income,53000
6539,loan_grade,A
6539,person_age,29
6539,loan_amnt,15000
6539,person_income,62000
6540,person_age,28
6540,loan_amnt,6000
6540,loan_grade,A
6540,person_income,52000
6541,person_income,130000
6541,loan_amnt,6800
6541,loan_grade,A
6541,person_age,23
6542,person_age,25
6542,person_income,42000
6542,loan_amnt,5600
6542,loan_grade,A
6543,person_income,60000
6543,person_age,22
6543,loan_amnt,9000
6543,loan_grade,C
6544,loan_amnt,7500
6544,loan_grade,C
6544,person_age,23
6544,person_income,56000
6545,person_income,62000
6545,loan_grade,C
6545,loan_amnt,1600
6545,person_age,24
6546,loan_grade,B
6546,person_income,61500
6546,person_age,27
6546,loan_amnt,6000
6547,person_income,83500
6547,loan_grade,A
6547,loan_amnt,10200
6547,person_age,48
6548,person_age,35
6548,person_income,76000
6548,loan_amnt,10000
6548,loan_grade,A
6549,loan_grade,B
6549,person_age,37
6549,loan_amnt,25000
6549,person_income,200000
6550,loan_grade,B
6550,person_income,200000
6550,loan_amnt,14400
6550,person_age,29
6551,person_income,50000
6551,person_age,23
6551,loan_grade,A
6551,loan_amnt,7000
6552,person_income,100000
6552,person_age,27
6552,loan_grade,A
6552,loan_amnt,12000
6553,person_income,50000
6553,person_age,26
6553,loan_grade,C
6553,loan_amnt,2800
6554,person_income,36000
6554,loan_grade,B
6554,loan_amnt,7000
6554,person_age,23
6555,person_income,88200
6555,person_age,22
6555,loan_amnt,21000
6555,loan_grade,A
6556,person_age,24
6556,loan_amnt,8000
6556,person_income,72000
6556,loan_grade,B
6557,person_age,37
6557,loan_amnt,5000
6557,loan_grade,B
6557,person_income,25000
6558,person_income,136000
6558,person_age,26
6558,loan_grade,C
6558,loan_amnt,12000
6559,person_age,23
6559,loan_grade,A
6559,loan_amnt,7500
6559,person_income,55000
6560,person_age,35
6560,person_income,90000
6560,loan_grade,A
6560,loan_amnt,13000
6561,person_income,120000
6561,person_age,27
6561,loan_amnt,25000
6561,loan_grade,D
6562,loan_amnt,8000
6562,loan_grade,A
6562,person_age,46
6562,person_income,70000
6563,person_income,24000
6563,loan_grade,B
6563,loan_amnt,2100
6563,person_age,22
6564,loan_grade,A
6564,loan_amnt,2500
6564,person_income,87000
6564,person_age,34
6565,person_income,49000
6565,loan_amnt,7000
6565,loan_grade,A
6565,person_age,25
6566,loan_grade,B
6566,person_income,90000
6566,person_age,25
6566,loan_amnt,25000
6567,person_income,65000
6567,person_age,23
6567,loan_grade,C
6567,loan_amnt,8000
6568,person_age,28
6568,loan_amnt,15000
6568,person_income,70000
6568,loan_grade,C
6569,loan_amnt,20000
6569,loan_grade,A
6569,person_age,30
6569,person_income,60000
6570,loan_grade,A
6570,loan_amnt,12500
6570,person_age,22
6570,person_income,65004
6571,loan_grade,B
6571,person_age,31
6571,person_income,100000
6571,loan_amnt,8800
6572,loan_amnt,5950
6572,person_age,27
6572,person_income,42000
6572,loan_grade,A
6573,loan_amnt,9000
6573,person_age,22
6573,person_income,80000
6573,loan_grade,A
6574,loan_amnt,20000
6574,person_age,27
6574,person_income,100970
6574,loan_grade,B
6575,loan_grade,C
6575,loan_amnt,15000
6575,person_age,25
6575,person_income,79000
6576,person_income,52000
6576,person_age,32
6576,loan_amnt,12000
6576,loan_grade,A
6577,person_age,22
6577,person_income,96000
6577,loan_grade,B
6577,loan_amnt,5000
6578,loan_amnt,35000
6578,loan_grade,A
6578,person_age,26
6578,person_income,128000
6579,loan_grade,A
6579,person_age,26
6579,loan_amnt,18000
6579,person_income,86000
6580,loan_amnt,2850
6580,person_income,19200
6580,loan_grade,C
6580,person_age,22
6581,person_age,23
6581,loan_amnt,6500
6581,loan_grade,A
6581,person_income,44400
6582,person_age,22
6582,loan_grade,C
6582,person_income,56004
6582,loan_amnt,12000
6583,loan_grade,B
6583,loan_amnt,3000
6583,person_age,40
6583,person_income,69996
6584,loan_grade,A
6584,person_income,46000
6584,person_age,34
6584,loan_amnt,7000
6585,loan_grade,C
6585,loan_amnt,3500
6585,person_income,39000
6585,person_age,41
6586,loan_amnt,12000
6586,person_income,85000
6586,person_age,25
6586,loan_grade,C
6587,loan_grade,C
6587,person_income,26496
6587,loan_amnt,2000
6587,person_age,23
6588,person_income,42000
6588,person_age,28
6588,loan_amnt,5000
6588,loan_grade,A
6589,person_age,23
6589,loan_amnt,13600
6589,loan_grade,B
6589,person_income,78625
6590,loan_amnt,8000
6590,loan_grade,A
6590,person_age,23
6590,person_income,55000
6591,person_age,25
6591,loan_grade,B
6591,person_income,145000
6591,loan_amnt,25000
6592,loan_amnt,4000
6592,person_income,95000
6592,person_age,24
6592,loan_grade,A
6593,loan_amnt,16000
6593,person_income,85000
6593,loan_grade,A
6593,person_age,23
6594,loan_amnt,6500
6594,person_age,40
6594,person_income,60000
6594,loan_grade,B
6595,person_age,29
6595,person_income,115000
6595,loan_grade,B
6595,loan_amnt,6500
6596,person_age,27
6596,loan_grade,C
6596,loan_amnt,6000
6596,person_income,28000
6597,person_income,80000
6597,loan_grade,A
6597,loan_amnt,7500
6597,person_age,24
6598,loan_amnt,10000
6598,loan_grade,A
6598,person_age,36
6598,person_income,59004
6599,loan_amnt,17000
6599,person_age,30
6599,person_income,67642
6599,loan_grade,B
6600,loan_grade,A
6600,person_income,105201
6600,loan_amnt,15000
6600,person_age,39
6601,person_income,72000
6601,loan_amnt,11500
6601,person_age,27
6601,loan_grade,A
6602,loan_grade,A
6602,loan_amnt,9600
6602,person_age,32
6602,person_income,50000
6603,loan_amnt,15000
6603,person_income,109000
6603,loan_grade,C
6603,person_age,34
6604,person_age,31
6604,loan_amnt,18000
6604,person_income,68000
6604,loan_grade,B
6605,person_age,34
6605,loan_grade,B
6605,loan_amnt,10000
6605,person_income,58000
6606,loan_amnt,5500
6606,loan_grade,C
6606,person_age,27
6606,person_income,36789
6607,person_age,42
6607,loan_amnt,22750
6607,loan_grade,A
6607,person_income,65000
6608,loan_grade,C
6608,person_age,24
6608,loan_amnt,25000
6608,person_income,104000
6609,person_income,52000
6609,loan_amnt,6000
6609,person_age,26
6609,loan_grade,A
6610,person_income,49200
6610,person_age,26
6610,loan_amnt,10750
6610,loan_grade,B
6611,person_income,78000
6611,person_age,28
6611,loan_amnt,19700
6611,loan_grade,A
6612,person_income,50000
6612,loan_amnt,5500
6612,person_age,36
6612,loan_grade,A
6613,loan_amnt,13000
6613,loan_grade,B
6613,person_age,30
6613,person_income,105000
6614,loan_amnt,5600
6614,person_income,60000
6614,loan_grade,A
6614,person_age,23
6615,person_income,25000
6615,loan_grade,A
6615,person_age,26
6615,loan_amnt,11500
6616,loan_grade,A
6616,person_age,26
6616,person_income,108000
6616,loan_amnt,6000
6617,person_age,26
6617,loan_grade,A
6617,person_income,49441
6617,loan_amnt,12000
6618,loan_grade,C
6618,person_income,63000
6618,person_age,25
6618,loan_amnt,12000
6619,person_age,27
6619,person_income,80000
6619,loan_grade,C
6619,loan_amnt,10000
6620,person_income,22000
6620,loan_grade,A
6620,person_age,24
6620,loan_amnt,8000
6621,person_income,106369
6621,loan_grade,A
6621,loan_amnt,8325
6621,person_age,35
6622,person_age,46
6622,loan_grade,B
6622,person_income,80000
6622,loan_amnt,5000
6623,loan_grade,A
6623,person_age,45
6623,person_income,140000
6623,loan_amnt,7500
6624,loan_amnt,6000
6624,loan_grade,A
6624,person_age,24
6624,person_income,76000
6625,loan_amnt,9000
6625,loan_grade,A
6625,person_age,26
6625,person_income,84191
6626,loan_amnt,15000
6626,loan_grade,B
6626,person_age,35
6626,person_income,72000
6627,loan_amnt,7800
6627,loan_grade,B
6627,person_age,26
6627,person_income,38000
6628,loan_grade,A
6628,person_age,23
6628,person_income,90000
6628,loan_amnt,8000
6629,loan_grade,B
6629,person_age,36
6629,person_income,30000
6629,loan_amnt,9000
6630,loan_grade,D
6630,loan_amnt,3600
6630,person_age,28
6630,person_income,120000
6631,loan_amnt,6000
6631,person_age,22
6631,loan_grade,A
6631,person_income,35000
6632,loan_amnt,14400
6632,loan_grade,B
6632,person_age,25
6632,person_income,61000
6633,loan_amnt,7000
6633,person_income,75000
6633,loan_grade,A
6633,person_age,25
6634,loan_grade,C
6634,person_age,25
6634,loan_amnt,1500
6634,person_income,92700
6635,person_income,120000
6635,person_age,26
6635,loan_amnt,6000
6635,loan_grade,B
6636,person_age,24
6636,person_income,51000
6636,loan_amnt,10000
6636,loan_grade,B
6637,loan_grade,A
6637,person_age,22
6637,person_income,95000
6637,loan_amnt,6400
6638,person_income,216000
6638,person_age,25
6638,loan_amnt,25000
6638,loan_grade,D
6639,loan_grade,B
6639,person_age,22
6639,loan_amnt,3000
6639,person_income,30000
6640,person_income,99000
6640,loan_grade,D
6640,person_age,23
6640,loan_amnt,20000
6641,loan_grade,C
6641,person_age,38
6641,loan_amnt,14000
6641,person_income,100000
6642,loan_grade,A
6642,loan_amnt,11000
6642,person_age,31
6642,person_income,100000
6643,loan_grade,C
6643,loan_amnt,5000
6643,person_income,42500
6643,person_age,22
6644,person_age,29
6644,person_income,105000
6644,loan_grade,D
6644,loan_amnt,15000
6645,person_income,90080
6645,loan_grade,A
6645,loan_amnt,5500
6645,person_age,28
6646,loan_grade,B
6646,loan_amnt,3000
6646,person_income,28800
6646,person_age,25
6647,person_income,54000
6647,loan_grade,C
6647,loan_amnt,9500
6647,person_age,23
6648,person_age,25
6648,loan_amnt,20000
6648,loan_grade,A
6648,person_income,115000
6649,person_age,50
6649,loan_grade,A
6649,loan_amnt,5000
6649,person_income,34000
6650,loan_grade,B
6650,loan_amnt,8000
6650,person_age,30
6650,person_income,42000
6651,loan_grade,A
6651,person_age,22
6651,loan_amnt,8000
6651,person_income,75000
6652,person_income,84996
6652,person_age,32
6652,loan_grade,B
6652,loan_amnt,20000
6653,person_age,39
6653,loan_grade,C
6653,person_income,60000
6653,loan_amnt,17000
6654,person_income,43000
6654,loan_amnt,13800
6654,loan_grade,A
6654,person_age,28
6655,person_age,40
6655,person_income,28000
6655,loan_grade,D
6655,loan_amnt,12000
6656,person_age,23
6656,loan_grade,A
6656,loan_amnt,10950
6656,person_income,34000
6657,loan_grade,D
6657,person_income,46744
6657,person_age,23
6657,loan_amnt,8800
6658,person_income,28872
6658,person_age,23
6658,loan_grade,B
6658,loan_amnt,2000
6659,loan_grade,B
6659,person_age,25
6659,person_income,96000
6659,loan_amnt,5000
6660,person_income,86800
6660,loan_grade,A
6660,person_age,32
6660,loan_amnt,2800
6661,person_income,30000
6661,person_age,21
6661,loan_grade,B
6661,loan_amnt,6300
6662,person_income,75000
6662,loan_grade,B
6662,loan_amnt,7500
6662,person_age,23
6663,person_age,25
6663,loan_amnt,5000
6663,loan_grade,D
6663,person_income,64000
6664,loan_grade,C
6664,person_age,22
6664,person_income,75000
6664,loan_amnt,3200
6665,loan_grade,A
6665,loan_amnt,6000
6665,person_income,54000
6665,person_age,31
6666,loan_amnt,8400
6666,loan_grade,C
6666,person_income,153000
6666,person_age,32
6667,person_age,29
6667,loan_amnt,20000
6667,person_income,105000
6667,loan_grade,A
6668,person_age,21
6668,loan_amnt,5000
6668,loan_grade,A
6668,person_income,100000
6669,loan_amnt,7200
6669,person_income,85000
6669,loan_grade,A
6669,person_age,27
6670,person_income,42000
6670,loan_grade,B
6670,person_age,22
6670,loan_amnt,9350
6671,person_income,55152
6671,loan_grade,B
6671,loan_amnt,16000
6671,person_age,24
6672,person_age,31
6672,loan_amnt,5500
6672,person_income,240000
6672,loan_grade,A
6673,loan_grade,B
6673,loan_amnt,12000
6673,person_age,28
6673,person_income,60000
6674,loan_amnt,3500
6674,loan_grade,A
6674,person_income,63000
6674,person_age,26
6675,person_age,25
6675,loan_grade,A
6675,loan_amnt,10000
6675,person_income,55000
6676,person_age,36
6676,person_income,101004
6676,loan_grade,A
6676,loan_amnt,12000
6677,loan_grade,A
6677,person_income,200000
6677,person_age,30
6677,loan_amnt,10000
6678,loan_grade,A
6678,person_age,22
6678,loan_amnt,17400
6678,person_income,120000
6679,loan_amnt,5075
6679,person_age,27
6679,person_income,60000
6679,loan_grade,A
6680,loan_amnt,5800
6680,person_age,22
6680,person_income,20400
6680,loan_grade,A
6681,person_income,45000
6681,loan_grade,A
6681,loan_amnt,6800
6681,person_age,25
6682,loan_amnt,21000
6682,person_income,144000
6682,person_age,36
6682,loan_grade,A
6683,person_age,22
6683,loan_grade,B
6683,person_income,30000
6683,loan_amnt,6000
6684,loan_amnt,10000
6684,person_income,72000
6684,loan_grade,A
6684,person_age,34
6685,loan_grade,B
6685,person_income,86000
6685,person_age,26
6685,loan_amnt,5000
6686,person_income,125000
6686,loan_amnt,15000
6686,loan_grade,C
6686,person_age,26
6687,loan_amnt,9250
6687,loan_grade,B
6687,person_income,84000
6687,person_age,34
6688,person_age,25
6688,person_income,70000
6688,loan_grade,B
6688,loan_amnt,6000
6689,person_income,42000
6689,loan_grade,A
6689,loan_amnt,4500
6689,person_age,21
6690,loan_grade,A
6690,person_age,28
6690,loan_amnt,8000
6690,person_income,75000
6691,loan_grade,C
6691,person_age,33
6691,loan_amnt,8000
6691,person_income,96000
6692,person_age,26
6692,person_income,70000
6692,loan_grade,C
6692,loan_amnt,4000
6693,person_age,44
6693,loan_amnt,15000
6693,person_income,102000
6693,loan_grade,A
6694,loan_grade,C
6694,loan_amnt,6250
6694,person_income,23000
6694,person_age,21
6695,person_income,38000
6695,loan_amnt,1000
6695,loan_grade,C
6695,person_age,26
6696,person_income,74004
6696,loan_grade,D
6696,loan_amnt,5000
6696,person_age,24
6697,loan_grade,C
6697,person_age,24
6697,loan_amnt,5300
6697,person_income,28800
6698,loan_grade,A
6698,person_income,60000
6698,person_age,33
6698,loan_amnt,18000
6699,loan_amnt,8000
6699,loan_grade,C
6699,person_age,25
6699,person_income,31416
6700,person_income,40000
6700,loan_amnt,2500
6700,person_age,30
6700,loan_grade,A
6701,loan_grade,A
6701,person_income,64000
6701,person_age,33
6701,loan_amnt,8800
6702,person_income,46000
6702,loan_amnt,4000
6702,loan_grade,B
6702,person_age,22
6703,loan_grade,A
6703,person_income,40000
6703,loan_amnt,4000
6703,person_age,21
6704,loan_grade,B
6704,loan_amnt,5000
6704,person_age,27
6704,person_income,48000
6705,loan_grade,B
6705,person_age,24
6705,loan_amnt,11000
6705,person_income,69996
6706,loan_amnt,12000
6706,loan_grade,B
6706,person_age,28
6706,person_income,126000
6707,loan_amnt,6000
6707,person_age,27
6707,loan_grade,A
6707,person_income,228000
6708,loan_amnt,10000
6708,person_age,27
6708,loan_grade,D
6708,person_income,275000
6709,person_income,30000
6709,loan_grade,C
6709,loan_amnt,2300
6709,person_age,39
6710,loan_grade,B
6710,loan_amnt,8050
6710,person_age,22
6710,person_income,48000
6711,person_age,22
6711,person_income,67775
6711,loan_grade,C
6711,loan_amnt,9600
6712,person_age,28
6712,person_income,70000
6712,loan_amnt,12000
6712,loan_grade,C
6713,person_age,23
6713,loan_amnt,2100
6713,loan_grade,A
6713,person_income,35000
6714,loan_grade,B
6714,person_age,22
6714,person_income,66000
6714,loan_amnt,6000
6715,person_income,40000
6715,person_age,22
6715,loan_amnt,9875
6715,loan_grade,A
6716,person_income,200000
6716,loan_grade,A
6716,person_age,24
6716,loan_amnt,10000
6717,person_income,22800
6717,loan_grade,A
6717,person_age,22
6717,loan_amnt,3000
6718,person_age,24
6718,loan_amnt,13000
6718,person_income,110000
6718,loan_grade,A
6719,person_income,120000
6719,loan_grade,C
6719,loan_amnt,5000
6719,person_age,28
6720,person_income,179000
6720,loan_grade,C
6720,loan_amnt,11200
6720,person_age,31
6721,person_income,20000
6721,loan_grade,B
6721,loan_amnt,3600
6721,person_age,24
6722,loan_grade,B
6722,loan_amnt,12000
6722,person_income,93000
6722,person_age,35
6723,person_age,43
6723,person_income,44000
6723,loan_grade,B
6723,loan_amnt,10000
6724,person_income,51072
6724,loan_amnt,13000
6724,loan_grade,B
6724,person_age,24
6725,person_age,33
6725,person_income,55000
6725,loan_grade,A
6725,loan_amnt,15000
6726,loan_grade,A
6726,person_income,60000
6726,person_age,22
6726,loan_amnt,8000
6727,loan_grade,B
6727,person_income,79000
6727,person_age,37
6727,loan_amnt,6000
6728,loan_grade,B
6728,person_income,137481
6728,loan_amnt,5000
6728,person_age,24
6729,loan_grade,B
6729,loan_amnt,10000
6729,person_income,86500
6729,person_age,40
6730,loan_grade,A
6730,loan_amnt,10000
6730,person_income,54000
6730,person_age,26
6731,loan_grade,A
6731,person_income,22800
6731,person_age,22
6731,loan_amnt,2000
6732,person_income,50000
6732,loan_grade,B
6732,person_age,29
6732,loan_amnt,4200
6733,person_age,21
6733,loan_grade,C
6733,loan_amnt,12000
6733,person_income,85000
6734,loan_amnt,14000
6734,person_income,60000
6734,person_age,24
6734,loan_grade,A
6735,person_income,198000
6735,person_age,22
6735,loan_amnt,24250
6735,loan_grade,C
6736,person_income,96000
6736,person_age,29
6736,loan_grade,B
6736,loan_amnt,12000
6737,loan_amnt,5000
6737,loan_grade,A
6737,person_income,26400
6737,person_age,24
